clientId,cluster,jobName,cronExpression,serverTimezone,fireTimeServer,fireTimeUtc,fireTimeIst,command
"BPG","CL78","BPG - CopyPLReporttoSFTP [BP]","*/36 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/CopyPLReporttoSFTP.sh BP>> /mount/RWS4/batch_jobs/log/CopyPLReporttoS"
"BPG","CL78","BPG - Upload ES Cognose Extract SFTP [BP]","*/45 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/Upload_ES_Cognose_Extract_SFTP.sh BP > /mount/RWS4/batch_jobs/log/Upl"
"BPG","CL78","BPG - upload payfile PL [BP]","*/20 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/upload_payfile_PL.sh BP>> /mount/RWS4/batch_jobs/log/PayFile_Upload_P"
"BPG","CL78","BPG - workflow [workload_RW 5 ""NL\%20Live\%20Sites"" BP]","00 10 * * 5","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh workload_RW 5 ""NL\%20Live\%20Sites"" BP >> /mount/RWS4/bat"
"BPUS","CL26","BPUS - CopyUsCognosReporttoSFTP (00 04 * * *)","00 04 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/CopyUsCognosReporttoSFTP.sh > /mount/RWS4/batch_jobs/log/CopyAbsenceR"
"BSI","CL09","BSI - sftpOutboundRetry [BOTH]","*/25 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sftpOutboundRetry.sh BOTH >> /mount/RWS4/batch_jobs/log/sftpOutboundR"
"COP","CL12","COP - download","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"CVSDC","CL20","CVSDC - download [CVSDC]","0 */4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh CVSDC >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"CVSH","CL20","CVSH - uploadFiles [CVS]","00 */1 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/usertracing/uploadFiles.sh CVS >> /mount/RWS4/batch_jobs/log/uploadFi"
"DIX","CL52","DIX - download [DIX]","0 21,12,9,4 * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh DIX >> /mount/RWS4/batch_jobs/log/dataimports.log"
"DIX","CL52","DIX - encryptExtracts [DIX]","*/15 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh DIX >> /mount/RWS4/batch_jobs/log/encryptExtracts."
"DIX","CL52","DIX - workflow [HRTS 3 ""SUPPLIER_STORES"" DIX]","*/20 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh HRTS 3 ""SUPPLIER_STORES"" DIX >> /mount/RWS4/batch_jobs/lo"
"DIX","CL52","DIX - workflow [POPULATERFCMETRICDATA 0 0 DIX]","*/10 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh POPULATERFCMETRICDATA 0 0 DIX >> /mount/RWS4/batch_jobs/l"
"EGR","CL54","EGR - download","0 */3 * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"EYE","CL23","EYE - GrossEarningExtracts","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/GrossEarningExtracts.sh >> /mount/RWS4/batch_jobs/log/GrossEarningExt"
"EYE","CL23","EYE - download","0 */2 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"EYE","CL23","EYE - encryptPayfile","0 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh >> /mount/RWS4/batch_jobs/log/encryptsPayfile.log 2"
"HMROW","CL53","HMROW - download [HNM]","0 */1 * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh HNM >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"HMROW","CL53","HMROW - sync clocking event [HNM]","*/5 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh HNM >> /mount/RWS4/batch_jobs/log/sync_clockin"
"HMROW","CL53","HMROW - sync from Sftp VD","*/15 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_from_Sftp_VD.sh >> /mount/RWS4/batch_jobs/log/sync_from_Sftp_VD."
"HMROW","CL53","HMROW - sync to Sftp [HNM]","*/15 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sftp.log 2>"
"HMROW","CL53","HMROW - sync to Sftp payroll CountrySpecific (*/30 * * * *)","*/30 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp_payroll_CountrySpecific.sh >> /mount/RWS4/batch_jobs/log"
"HMROW","CL53","HMROW - sync to Sftp payroll [HNM]","*/15 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp_payroll.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sft"
"HMROW","CL53","HMROW - workflow [ClockingEventJob 0 0 HNM]","*/6 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh ClockingEventJob 0 0 HNM >> /mount/RWS4/batch_jobs/log/Cl"
"HMROW","CL53","HMROW - workflow [VDInterval 0 0 HNM]","*/16 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh VDInterval 0 0 HNM >> /mount/RWS4/batch_jobs/log/VDInterv"
"HMROW","CL53","HMROW - workflow [VDPeriod 0 0 HNM]","*/16 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh VDPeriod 0 0 HNM >> /mount/RWS4/batch_jobs/log/VDPeriod.l"
"HMROW","CL53","HMROW - workflow [forecast ""ALL\%20Store\%20Group"" HNM]","0 */3 * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh forecast ""ALL\%20Store\%20Group"" HNM >> /mount/RWS4/batch"
"HMROW","CL53","HMROW - workflow [weekinprogress 0 0 HNM]","0 */3 * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh weekinprogress 0 0 HNM >> /mount/RWS4/batch_jobs/log/week"
"HNMG","CL77","HNMG - download (*/60 * * * *)","*/60 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh > /dev/null 2>&1"
"HNMG","CL77","HNMG - sync from Sftp","*/15 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_from_Sftp.sh >> /mount/RWS4/batch_jobs/log/sync_from_Sftp.log 2>"
"HNMG","CL77","HNMG - sync to Sftp [HNM]","*/15 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sftp.log 2>"
"HNMG","CL77","HNMG - upload payfile","*/30 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/upload_payfile.sh  >/dev/null 2>&1"
"HOLT","CL26","HOLT - Monitoring RWS Processes [IN_FOLDER_CHECK]","0 */4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh IN_FOLDER_CHECK >> /mount/RWS4/batch"
"HOLT","CL26","HOLT - Monitoring RWS Processes [REJECTED_FILE_CHECK]","0 */4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh REJECTED_FILE_CHECK >> /mount/RWS4/b"
"HOLT","CL26","HOLT - Monitoring RWS Processes [UPLOAD_FILE_CHECK]","0 */4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh UPLOAD_FILE_CHECK >> /mount/RWS4/bat"
"HOLT","CL26","HOLT - download [HOLT]","0 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh HOLT>> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"HOLT","CL26","HOLT - monitor HOLT NewTaUnitPayDetailGeneratorJob","*/10 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/monitor_HOLT_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/ba"
"IKI","CL54","IKI - download [IKI]","0 */1 * * *","Europe/Helsinki","2026-07-24 11:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh IKI >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"IKI","CL54","IKI - encryptExtracts [IKI]","*/30 * * * *","Europe/Helsinki","2026-07-24 11:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh IKI >> /mount/RWS4/batch_jobs/log/encryptsExtracts"
"INSP","CL03","INSP - customAbsencesExtracts","*/5 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/customAbsencesExtracts.sh >> /mount/RWS4/batch_jobs/log/customAbsence"
"INSP","CL03","INSP - customEncryptInfotype7Extracts","*/15 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/customEncryptInfotype7Extracts.sh >> /mount/RWS4/batch_jobs/log/custo"
"INSP","CL03","INSP - download [INSP]","0 */4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh INSP >> /mount/RWS4/batch_jobs/log/dataimports.log  2>&1"
"INSP","CL03","INSP - encryptPayfile [INSP]","*/55 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh INSP >> /mount/RWS4/batch_jobs/log/encryptPayfile.l"
"INSP","CL03","INSP - sendCognosReports","0 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sendCognosReports.sh >> /mount/RWS4/batch_jobs/log/sendCognosReports."
"JLP","CL52","JLP - CopyEncryptPDPDataExtract [JLP]","0 */1 * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/CopyEncryptPDPDataExtract.sh JLP >> /mount/RWS4/batch_jobs/log/CopyEn"
"MB","CL55","MB - download","*/15 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"MB","CL55","MB - sync PayFiles","0 */1 * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_PayFiles.sh >> /mount/RWS4/batch_jobs/log/sync_pay_file.log"
"MCDDE","CL75","MCDDE - WFMExtracts to sftp [MCDDE]","*/15 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/WFMExtracts_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/WFMExtract"
"MCDDE","CL75","MCDDE - cognos extract to sftp [MCDDE] (*/30 1-21 * * *)","*/30 1-21 * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/cognos_extract_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/cognos_"
"MCDDE","CL75","MCDDE - download [MCDDE]","*/60 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh MCDDE >> /mount/RWS4/batch_jobs/log/download.log 2>&1"
"MCDDE","CL75","MCDDE - encryptExtracts [MCDDE]","*/15 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh MCDDE >> /mount/RWS4/batch_jobs/log/encryptExtract"
"MCDDE","CL75","MCDDE - sftpRetry","*/30 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sftpRetry.sh >> /mount/RWS4/batch_jobs/log/sftpRetry.log 2>&1"
"MCDDE","CL75","MCDDE - upload payfiles to sftp [MCDDE]","*/5 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/upload_payfiles_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/upload"
"MCDPL","CL51","MCDPL - encryptExtracts","*/5 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log"
